# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN-23458	RXN-23458		NA									|PWY-8396|	no_seq_data	NA	 	NA	0	NA
RXN-23521	RXN-23521	3.1.1.4	NA									|PWY-8396|	no_blast	NA	rxn05965 rxn05967 rxn06088 rxn06312 rxn07180 rxn07256 rxn07264 rxn07649 rxn09144 rxn09145 rxn09146 rxn09147 rxn09148 rxn09149 rxn09150 rxn09151 rxn09152 rxn09153 rxn09154 rxn09155 rxn09156 rxn09157 rxn09158 rxn09159 rxn09160 rxn09161 rxn09162 rxn09163 rxn09164 rxn11977 rxn13951 rxn15169 rxn20588 rxn23708 rxn26450 rxn28077 rxn28257 	NA	0	NA
RXN-23393	RXN-23393		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23395	RXN-23395	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8397|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23396	RXN-23396		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
PROSTAGLANDIN-ENDOPEROXIDE-SYNTHASE-RXN	prostaglandin G/H synthase	1.14.99.1	NA									|PWY-8397|	no_blast	NA	rxn00053 rxn01163 rxn06021 rxn14018 rxn20620 rxn21018 	NA	0	NA
RXN-23397	12S-HHTre synthase	5.3.99.5		UniRef50_A0A916CZR1	27.835	2.84e-47	173	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4102179	4101025	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
RXN-23397	12S-HHTre synthase	5.3.99.5		UniRef50_A0A916CZR1	28.329	5.69e-46	169	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1973119	1971911	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
RXN-23397	12S-HHTre synthase	5.3.99.5		UniRef50_A0A916CZR1	27.727	2.78e-42	159	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4340091	4338829	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
RXN-23397	12S-HHTre synthase	5.3.99.5		UniRef50_A0A916CZR1	24.528	5.98e-42	157	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	519703	520947	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
THROMBOXANE-A-SYNTHASE-RXN	thromboxane-A synthase	5.3.99.5		UniRef50_A0A916CZR1	27.835	2.84e-47	173	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4102179	4101025	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
THROMBOXANE-A-SYNTHASE-RXN	thromboxane-A synthase	5.3.99.5		UniRef50_A0A916CZR1	28.329	5.69e-46	169	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1973119	1971911	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
THROMBOXANE-A-SYNTHASE-RXN	thromboxane-A synthase	5.3.99.5		UniRef50_A0A916CZR1	27.727	2.78e-42	159	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4340091	4338829	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
THROMBOXANE-A-SYNTHASE-RXN	thromboxane-A synthase	5.3.99.5		UniRef50_A0A916CZR1	24.528	5.98e-42	157	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	519703	520947	|PWY-8397|	good_blast	NA	rxn01625 	NA	0	1
PROSTAGLANDIN-E-SYNTHASE-RXN	prostaglandin E synthase	5.3.99.3	NA	UniRef50_A0A259BB84	28.079	1.20e-11	62.0	75	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	946108	945518	|PWY-8397|	bad_blast	NA	rxn01622 rxn28092 	NA	0	NA
PROSTAGLANDIN-D-SYNTHASE-RXN	prostaglandin-H2 D-isomerase	5.3.99.2	NA									|PWY-8397|	no_seq_data	NA	rxn01623 	NA	0	NA
RXN-12122	RXN-12122	1.11.1.20	NA	UniRef50_A0A538AC71	25.281	2.38e-07	48.1	83	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1673359	1672898	|PWY-8397|	bad_blast	NA	rxn16348 rxn22405 	NA	0	NA
RXN-23398	RXN-23398		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23399	RXN-23399		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-21138	prostaglandin F2a 15-dehydrogenase	1.1.1.141	NA	UniRef50_A0A3S4RLD9	27.619	9.76e-13	65.5	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1789912	1789301	|PWY-8397|	bad_blast	NA	rxn01880 rxn01941 	NA	0	NA
RXN-23392	RXN-23392	1.3.1.48	NA									|PWY-8397|	no_blast	NA	rxn03133 rxn03134 rxn17381 	NA	0	NA
RXN-23394	13,14-dihydroprostaglandin F2 alpha synthetase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23400	RXN-23400		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23401	RXN-23401		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23402	RXN-23402		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23404	RXN-23404		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23403	RXN-23403		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23405	RXN-23405		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23406	RXN-23406		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23407	RXN-23407		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23408	RXN-23408		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23409	RXN-23409		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
1.1.1.141-RXN	prostaglandin E2 dehydrogenase [NAD+]	1.1.1.141	NA	UniRef50_A0A3S4RLD9	27.619	9.76e-13	65.5	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1789912	1789301	|PWY-8397|	bad_blast	NA	rxn01880 rxn01941 	NA	0	NA
15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN	Prostaglandin reductase 2	1.3.1.48	NA									|PWY-8397|	no_blast	NA	rxn03133 rxn03134 rxn17381 	NA	0	NA
RXN-23411	RXN-23411		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23412	RXN-23412		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23413	RXN-23413		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-22183	RXN-22183		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23415	RXN-23415		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23410	RXN-23410		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23416	RXN-23416		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23417	RXN-23417		NA									|PWY-8397|	spontaneous	NA	 	NA	0	NA
RXN-23418	RXN-23418		NA									|PWY-8397|	spontaneous	NA	 	NA	0	NA
RXN-23419	RXN-23419		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
PROSTAGLANDIN-I-SYNTHASE-RXN	prostacyclin synthase	5.3.99.4	NA									|PWY-8397|	no_seq_data	NA	rxn01624 	NA	0	NA
RXN-19677	arachidonate omega-hydroxylase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23420	RXN-23420		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-19055	arachidonate 5,6 epoxidase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23422	5,6-EET epoxide hydrolase	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8397|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-19056	arachidonate 8,9-epoxidase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23424	8,9-EET epoxide hydrolase	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8397|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-19057	arachidonate 11,12-epoxidase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23425	11,12-EET epoxide hydrolase	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8397|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-19058	arachidonate 14,15-epoxidase		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-23426	15,15-EET epoxide hydrolase	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8397|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
ARACHIDONATE-15-LIPOXYGENASE-RXN	arachidonate (15S)-lipoxygenase	1.13.11.33	NA									|PWY-8397|	no_blast	NA	rxn01164 rxn02590 	NA	0	NA
RXN-23427	RXN-23427		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN66-490	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8397|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23428	RXN-23428	1.13.11.33	NA									|PWY-8397|	no_blast	NA	rxn01164 rxn02590 	NA	0	NA
RXN-23430	RXN-23430		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
ARACHIDONATE-12-LIPOXYGENASE-RXN	arachidonate (12S)-lipoxygenase	1.13.11.31	NA									|PWY-8397|	no_seq_data	NA	rxn01167 	NA	0	NA
RXN-14948	hydroperoxy icosatetraenoate isomerase (hydroperoxide isomerase ALOXE3)	5.4.4.7	NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-20569	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8397|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23432	RXN-23432		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
ARACHIDONATE-8-LIPOXYGENASE-RXN	ARACHIDONATE-8-LIPOXYGENASE-RXN	1.13.11.40	NA									|PWY-8397|	no_blast	NA	rxn01165 rxn04859 	NA	0	NA
RXN-23433	RXN-23433	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8397|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
ARACHIDONATE-5-LIPOXYGENASE-RXN	arachidonate (5S)-lipoxygenase	1.13.11.34	NA									|PWY-8397|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-20570	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8397|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23434	RXN-23434		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-22994	RXN-22994		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN-8647	arachidonate 5-lipoxygenase	1.13.11.34	NA									|PWY-8397|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-23435	RXN-23435		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
LEUKOTRIENE-C4-SYNTHASE-RXN	leukotriene C4 synthase	4.4.1.20/2.5.1.37	NA									|PWY-8397|	no_blast	NA	rxn02194 	NA	0	NA
RXN-12825	leukotriene-C4 gamma-glutamate hydrolase	3.4.19.14	NA									|PWY-8397|	no_seq_data	NA	rxn02727 	NA	0	NA
RXN-23436	RXN-23436		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
RXN66-337	LTD4 dipeptidase	3.4.13.19	NA									|PWY-8397|	no_blast	NA	rxn03427 rxn18046 	NA	0	NA
RXN-23437	RXN-23437		NA									|PWY-8397|	no_seq_data	NA	 	NA	0	NA
LEUKOTRIENE-A4-HYDROLASE-RXN	leukotriene A-4 hydrolase	3.3.2.6	NA									|PWY-8397|	no_blast	NA	rxn02192 	NA	0	NA
LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN	leukotriene B4 omega-hydroxylase	1.14.14.94/1.14.13.30		UniRef50_A0AAE7CYK1	26.882	2.15e-30	123	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4102281	4101022	|PWY-8397|	good_blast	NA	rxn02726 rxn21302 	NA	0	1
LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN	leukotriene B4 omega-hydroxylase	1.14.14.94/1.14.13.30		UniRef50_A0AAE7CYK1	24.648	1.32e-26	111	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	519751	520905	|PWY-8397|	good_blast	NA	rxn02726 rxn21302 	NA	0	1
RXN-23440	leukotriene B4 omega-hydroxylase	1.14.14.94/1.14.13.30		UniRef50_A0AAE7CYK1	26.882	2.15e-30	123	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4102281	4101022	|PWY-8397|	good_blast	NA	rxn02726 rxn21302 	NA	0	1
RXN-23440	leukotriene B4 omega-hydroxylase	1.14.14.94/1.14.13.30		UniRef50_A0AAE7CYK1	24.648	1.32e-26	111	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	519751	520905	|PWY-8397|	good_blast	NA	rxn02726 rxn21302 	NA	0	1
RXN-23520	RXN-23520	3.1.1.4	NA									|PWY-8397|	no_blast	NA	rxn05965 rxn05967 rxn06088 rxn06312 rxn07180 rxn07256 rxn07264 rxn07649 rxn09144 rxn09145 rxn09146 rxn09147 rxn09148 rxn09149 rxn09150 rxn09151 rxn09152 rxn09153 rxn09154 rxn09155 rxn09156 rxn09157 rxn09158 rxn09159 rxn09160 rxn09161 rxn09162 rxn09163 rxn09164 rxn11977 rxn13951 rxn15169 rxn20588 rxn23708 rxn26450 rxn28077 rxn28257 	NA	0	NA
1.1.1.232-RXN	15-hydroxylated arachidonate dehydrogenase	1.1.1.232		UniRef50_Q9HZU0	50.623	1.48e-119	380	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1170661	1171863	|PWY-8397|	good_blast	NA	rxn03112 rxn03113 rxn16870 	NA	0	1
RXN-23467	RXN-23467		NA									|PWY-8398|	no_seq_data	NA	 	NA	0	NA
RXN-8497	RXN-8497	1.13.11.58	NA									|PWY-8398|	no_blast	NA	rxn04863 	NA	0	NA
RXN-23469	RXN-23469	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8398|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-1321	lipoxygenase	1.13.11.12	NA									|PWY-8398|	no_blast	NA	rxn02590 rxn07654 rxn07659 	NA	0	NA
RXN-23471	RXN-23471	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8398|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23472	RXN-23472	1.13.11.33	NA									|PWY-8398|	no_blast	NA	rxn01164 rxn02590 	NA	0	NA
RXN-23518	RXN-23518	3.1.1.4	NA									|PWY-8398|	no_blast	NA	rxn05965 rxn05967 rxn06088 rxn06312 rxn07180 rxn07256 rxn07264 rxn07649 rxn09144 rxn09145 rxn09146 rxn09147 rxn09148 rxn09149 rxn09150 rxn09151 rxn09152 rxn09153 rxn09154 rxn09155 rxn09156 rxn09157 rxn09158 rxn09159 rxn09160 rxn09161 rxn09162 rxn09163 rxn09164 rxn11977 rxn13951 rxn15169 rxn20588 rxn23708 rxn26450 rxn28077 rxn28257 	NA	0	NA
RXN-23513	RXN-23513		NA									|PWY-8399|	spontaneous	NA	 	NA	0	NA
RXN-23514	RXN-23514		NA									|PWY-8399|	spontaneous	NA	 	NA	0	NA
RXN-23515	RXN-23515		NA									|PWY-8399|	spontaneous	NA	 	NA	0	NA
RXN-23516	RXN-23516		NA									|PWY-8399|	spontaneous	NA	 	NA	0	NA
RXN-23517	RXN-23517		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23473	RXN-23473	1.13.11.33	NA									|PWY-8399|	no_blast	NA	rxn01164 rxn02590 	NA	0	NA
RXN-23474	RXN-23474	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8399|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23475	RXN-23475	1.13.11.31	NA									|PWY-8399|	no_seq_data	NA	rxn01167 	NA	0	NA
RXN-23476	RXN-23476	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8399|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23478	5-lipoxygenase	1.13.11.34	NA									|PWY-8399|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-23477	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8399|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23479	RXN-23479		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23480	RXN-23480	1.14.99.1	NA									|PWY-8399|	no_blast	NA	rxn00053 rxn01163 rxn06021 rxn14018 rxn20620 rxn21018 	NA	0	NA
RXN-23481	RXN-23481	5.3.99.2	NA									|PWY-8399|	no_seq_data	NA	rxn01623 	NA	0	NA
RXN-23482	RXN-23482	1.11.1.20	NA	UniRef50_A0A538AC71	25.281	2.38e-07	48.1	83	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1673359	1672898	|PWY-8399|	bad_blast	NA	rxn16348 rxn22405 	NA	0	NA
RXN-23483	RXN-23483	1.1.1.141	NA	UniRef50_A0A3S4RLD9	27.619	9.76e-13	65.5	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1789912	1789301	|PWY-8399|	bad_blast	NA	rxn01880 rxn01941 	NA	0	NA
RXN-23484	RXN-23484	1.3.1.48	NA									|PWY-8399|	no_blast	NA	rxn03133 rxn03134 rxn17381 	NA	0	NA
RXN-23485	RXN-23485		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23486	RXN-23486	5.3.99.3	NA	UniRef50_A0A259BB84	28.079	1.20e-11	62.0	75	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	946108	945518	|PWY-8399|	bad_blast	NA	rxn01622 rxn28092 	NA	0	NA
RXN-23487	RXN-23487	1.1.1.141	NA	UniRef50_A0A3S4RLD9	27.619	9.76e-13	65.5	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1789912	1789301	|PWY-8399|	bad_blast	NA	rxn01880 rxn01941 	NA	0	NA
RXN-23488	RXN-23488	1.3.1.48	NA									|PWY-8399|	no_blast	NA	rxn03133 rxn03134 rxn17381 	NA	0	NA
RXN-23489	RXN-23489		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23490	RXN-23490	5.3.99.4	NA									|PWY-8399|	no_seq_data	NA	rxn01624 	NA	0	NA
RXN-23491	RXN-23491		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23492	RXN-23492	5.3.99.5		UniRef50_A0A916CZR1	27.835	2.84e-47	173	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4102179	4101025	|PWY-8399|	good_blast	NA	rxn01625 	NA	0	1
RXN-23492	RXN-23492	5.3.99.5		UniRef50_A0A916CZR1	28.329	5.69e-46	169	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1973119	1971911	|PWY-8399|	good_blast	NA	rxn01625 	NA	0	1
RXN-23492	RXN-23492	5.3.99.5		UniRef50_A0A916CZR1	27.727	2.78e-42	159	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4340091	4338829	|PWY-8399|	good_blast	NA	rxn01625 	NA	0	1
RXN-23492	RXN-23492	5.3.99.5		UniRef50_A0A916CZR1	24.528	5.98e-42	157	92	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	519703	520947	|PWY-8399|	good_blast	NA	rxn01625 	NA	0	1
RXN-23493	RXN-23493		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN66-494	COX2		NA									|PWY-8399|	no_blast	NA	 	Subunit 2	0	NA
RXN66-494	COX2		NA									|PWY-8399|	no_blast	NA	 	Subunit undefined	0	NA
RXN66-494	COX2		NA									|PWY-8399|	no_blast	NA	 	NA	0	NA
RXN66-495	(18R)-hydroxyicosapentaenoate 5-lipoxygenase	1.13.11.34	NA									|PWY-8399|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-20582	(18R)-hydroxyicosapentaenoate 5-lipoxygenase	1.13.11.34	NA									|PWY-8399|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN66-496	resolvin E1 synthase	3.3.2.6	NA									|PWY-8399|	no_blast	NA	rxn02192 	NA	0	NA
RXN-23494	RXN-23494		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23495	RXN-23495	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8399|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-23496	RXN-23496		NA									|PWY-8399|	no_seq_data	NA	 	NA	0	NA
RXN-23497	RXN-23497	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8399|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-16139	RXN-16139	3.1.1.4	NA									|PWY-8399|	no_blast	NA	rxn05965 rxn05967 rxn06088 rxn06312 rxn07180 rxn07256 rxn07264 rxn07649 rxn09144 rxn09145 rxn09146 rxn09147 rxn09148 rxn09149 rxn09150 rxn09151 rxn09152 rxn09153 rxn09154 rxn09155 rxn09156 rxn09157 rxn09158 rxn09159 rxn09160 rxn09161 rxn09162 rxn09163 rxn09164 rxn11977 rxn13951 rxn15169 rxn20588 rxn23708 rxn26450 rxn28077 rxn28257 	NA	0	NA
RXN-90	UDP-glucose:sinapyl-alcohol 4-beta-D-glucosyltransferase	2.4.1.111	NA									|PWY-83|	no_seq_data	NA	rxn01888 rxn02575 rxn02815 rxn17497 rxn25285 rxn32709 	NA	0	NA
RXN-91	UDP-glucose:coniferaldehyde 4-beta-D-glucosyltransferase		NA									|PWY-83|	no_seq_data	NA	 	NA	0	NA
RXN-92	UDP-glucose:sinapaldehyde 4-beta-D-glucosyltransferase		NA									|PWY-83|	no_seq_data	NA	 	NA	0	NA
RXN-95	UDP-glucose:dihydroconiferyl-alcohol 4-beta-D-glucosyltransferase		NA									|PWY-83|	no_seq_data	NA	 	NA	0	NA
RXN-23498	RXN-23498		NA									|PWY-8400|	no_seq_data	NA	 	NA	0	NA
RXN66-667	docosahexaenoate 19,20-epoxidase		NA									|PWY-8400|	no_seq_data	NA	 	NA	0	NA
RXN-23500	RXN-23500	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8400|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN-23501	5-lipoxygenase	1.13.11.34	NA									|PWY-8400|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-23503	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8400|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23007	5-lipoxygenase	1.13.11.34	NA									|PWY-8400|	no_blast	NA	rxn01166 rxn02193 rxn12169 	NA	0	NA
RXN-23504	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8400|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23505	RXN-23505	1.13.11.31	NA									|PWY-8400|	no_seq_data	NA	rxn01167 	NA	0	NA
RXN-23506	RXN-23506	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8400|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23009	docosahexaenoate (14S)-lipoxygenase	1.13.11.31	NA									|PWY-8400|	no_seq_data	NA	rxn01167 	NA	0	NA
RXN-23021	phospholipid-hydroperoxide glutathione peroxidase GPX4	1.11.1.12	NA	UniRef50_A0A916BV91	38.462	3.63e-17	72.8	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1514267	1514569	|PWY-8400|	bad_blast	NA	rxn06330 rxn17047 	NA	0	NA
RXN-23010	(14S)-HpDHE hydrolase	1.13.11.31	NA									|PWY-8400|	no_seq_data	NA	rxn01167 	NA	0	NA
RXN-23020	RXN-23020	3.3.2.10		UniRef90_I6YC03	29.480	2.32e-34	132	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3937070	3936240	|PWY-8400|	good_blast	NA	rxn04074 rxn04911 rxn04912 rxn04913 rxn04914 rxn06254 rxn18021 	NA	0	1
RXN66-498	17R-hydroperoxy DHA synthase		NA									|PWY-8400|	no_seq_data	NA	 	NA	0	NA
